time,lat,lon,depth,chla_acs
43583.07778,28.039579,-157.999857,6,0.078885
43583.07708,28.042915,-157.999834,6,0.080163
43583.07639,28.046266,-157.999757,6,0.080997
43583.07569,28.049629,-157.999759,6,0.082888
43583.075,28.052981,-157.999737,6,0.081427
43583.07431,28.05632,-157.999637,6,0.084801
43583.07361,28.059652,-157.999513,6,0.083752
43583.07292,28.062988,-157.999328,6,0.081026
43583.07222,28.066318,-157.999182,6,0.081205
43583.07153,28.069648,-157.999148,6,0.082954
43583.07083,28.072973,-157.999069,6,0.08355
43583.07014,28.0763,-157.998983,6,0.08254
43583.06944,28.079636,-157.99891,6,0.081701
43583.06875,28.082974,-157.998923,6,0.07908
43583.06806,28.086306,-157.998934,6,0.079537
43583.06736,28.089642,-157.998941,6,0.080134
43583.06667,28.092993,-157.998953,6,0.08059
43583.06597,28.09635,-157.998942,6,0.078081
43583.06528,28.099698,-157.998999,6,0.074019
43583.06458,28.103028,-157.999092,6,0.07424
43583.06389,28.106331,-157.999197,6,0.073857
43583.06319,28.109608,-157.999263,6,0.072487
43583.0625,28.112892,-157.999334,6,0.073194
43583.06181,28.116178,-157.999386,6,0.073646
43583.06111,28.119486,-157.999341,6,0.074887
43583.06042,28.122806,-157.999287,6,0.074165
43583.05972,28.126132,-157.999204,6,0.071823
43583.05903,28.12945,-157.999108,6,0.073783
43583.05833,28.132766,-157.999007,6,0.072198
43583.05764,28.136037,-157.998877,6,0.074867
43583.05694,28.139358,-157.998745,6,0.070982
43583.05625,28.142638,-157.998572,6,0.072653
43583.05556,28.145924,-157.998479,6,0.069395
43583.05486,28.149191,-157.998498,6,0.072396
43583.05417,28.152462,-157.998488,6,0.069712
43583.05347,28.155755,-157.998413,6,0.069595
43583.05278,28.159045,-157.998415,6,0.065432
43583.05208,28.162336,-157.998468,6,0.067783
43583.05139,28.165636,-157.99852,6,0.069029
43583.05069,28.16892,-157.99858,6,0.064536
43583.05,28.17219,-157.998527,6,0.063122
43583.04931,28.175462,-157.998488,6,0.063044
43583.04861,28.178733,-157.998604,6,0.05794
43583.04097,28.214724,-157.999599,6,0.064648
43583.04028,28.218034,-157.999758,6,0.064949
43583.03958,28.221353,-157.999921,6,0.060496
43583.03889,28.224665,-158.000079,6,0.063703
43583.03819,28.227962,-158.000172,6,0.064857
43583.0375,28.231296,-158.000279,6,0.067336
43583.03681,28.2346,-158.000273,6,0.066381
43583.03611,28.237914,-158.000258,6,0.06594
43583.03542,28.241246,-158.000238,6,0.070879
43583.03472,28.244586,-158.000271,6,0.06967
43583.03403,28.247935,-158.000281,6,0.073275
43583.03333,28.251299,-158.000209,6,0.07152
43583.03264,28.254676,-158.000129,6,0.073
43583.03194,28.25804,-158.000158,6,0.073428
43583.03125,28.261409,-158.000127,6,0.072546
43583.03056,28.264799,-158.000022,6,0.068233
43583.02986,28.268183,-157.999988,6,0.07173
43583.02917,28.271547,-158.000025,6,0.067625
43583.02847,28.274963,-158.000066,6,0.073121
43583.02778,28.278359,-158.00004,6,0.072415
43583.02708,28.281783,-157.99996,6,0.07218
43583.02639,28.285194,-157.999918,6,0.072028
43583.02569,28.288596,-157.999931,6,0.071736
43583.025,28.292009,-157.999884,6,0.073984
43583.02431,28.295412,-157.99991,6,0.073959
43583.02361,28.298805,-157.999891,6,0.073923
43583.02292,28.302185,-157.999813,6,0.069346
43583.02222,28.305567,-157.999807,6,0.074629
43583.02153,28.308945,-157.999852,6,0.072888
43583.02083,28.312324,-157.999842,6,0.073106
43583.02014,28.315689,-157.999801,6,0.069179
43583.01944,28.319054,-157.999761,6,0.070566
43583.01875,28.322425,-157.99968,6,0.070744
43583.01806,28.32579,-157.999646,6,0.068884
43583.01736,28.329154,-157.999711,6,0.069131
43583.01667,28.332496,-157.999722,6,0.069472
43583.01597,28.335844,-157.999755,6,0.073269
43583.01528,28.339176,-157.999842,6,0.071369
43583.01458,28.342486,-157.999925,6,0.068076
43583.01389,28.345807,-158.000002,6,0.068171
43583.01319,28.349132,-158.000047,6,0.06875
43583.0125,28.352461,-158.000093,6,0.070756
43583.01181,28.35578,-158.000121,6,0.069123
43583.01111,28.359108,-158.000147,6,0.065862
43583.01042,28.362423,-158.000168,6,0.065592
43583.00972,28.365735,-158.000139,6,0.06504
43583.00903,28.369051,-158.000224,6,0.064619
43583.00833,28.372367,-158.000242,6,0.060429
43583.00764,28.375696,-158.000245,6,0.065325
43583.00694,28.379026,-158.000294,6,0.067737
43582.99931,28.41565,-158.000503,6,0.063126
43582.99861,28.418983,-158.000566,6,0.06426
43582.99792,28.422307,-158.000516,6,0.067168
43582.99722,28.425635,-158.00041,6,0.067069
43582.99653,28.42897,-158.000365,6,0.062923
43582.99583,28.432299,-158.00031,6,0.067429
43582.99514,28.435628,-158.000253,6,0.066182
43582.99444,28.438946,-158.000203,6,0.063214
43582.99375,28.442264,-158.000067,6,0.06347
43582.99306,28.445593,-158.000053,6,0.063543
43582.99236,28.448932,-157.999981,6,0.062182
43582.99167,28.452282,-157.999797,6,0.062417
43582.99097,28.455644,-157.999695,6,0.063974
43582.99028,28.459009,-157.999629,6,0.064403
43582.98958,28.462332,-157.999606,6,0.062161
43582.98889,28.465714,-157.99956,6,0.066752
43582.98819,28.469062,-157.999571,6,0.066228
43582.9875,28.472399,-157.999546,6,0.064457
43582.98681,28.475751,-157.999552,6,0.067586
43582.98611,28.479094,-157.999644,6,0.069079
43582.98542,28.482419,-157.999673,6,0.068785
43582.98472,28.485762,-157.999681,6,0.068316
43582.98403,28.48912,-157.999682,6,0.068932
43582.98333,28.492488,-157.999736,6,0.068705
43582.98264,28.495849,-157.999833,6,0.066982
43582.98194,28.49921,-157.99992,6,0.066975
43582.98125,28.502578,-157.999901,6,0.066918
43582.98056,28.505947,-157.999906,6,0.068067
43582.97986,28.509311,-157.999925,6,0.066592
43582.97917,28.512666,-158.000004,6,0.065777
43582.97847,28.516028,-158.000095,6,0.067972
43582.97778,28.519402,-158.000152,6,0.064096
43582.97708,28.522773,-158.000172,6,0.066772
43582.97639,28.526136,-158.000059,6,0.066711
43582.97569,28.529509,-157.99993,6,0.066225
43582.975,28.532887,-157.999853,6,0.063924
43582.97431,28.53625,-157.999845,6,0.063085
43582.97361,28.539619,-157.999857,6,0.062836
43582.97292,28.542984,-157.999944,6,0.063194
43582.97222,28.546346,-158.000239,6,0.063121
43582.97153,28.549683,-158.00047,6,0.063466
43582.97083,28.553028,-158.000727,6,0.063793
43582.97014,28.556371,-158.001049,6,0.063138
43582.96944,28.559714,-158.001169,6,0.062501
43582.96875,28.563049,-158.001208,6,0.057753
43582.96806,28.566389,-158.001207,6,0.058197
43582.96736,28.569723,-158.001237,6,0.061824
43582.96667,28.573038,-158.001234,6,0.058793
43582.96597,28.576353,-158.001322,6,0.061042
43582.96528,28.579653,-158.001351,6,0.059396
43582.95764,28.615984,-158.001542,6,0.071739
43582.95694,28.619264,-158.001588,6,0.069449
43582.95625,28.622523,-158.001633,6,0.068123
43582.95556,28.625825,-158.001507,6,0.069377
43582.95486,28.629134,-158.001379,6,0.065081
43582.95417,28.632455,-158.0013,6,0.065169
43582.95347,28.635796,-158.001162,6,0.066417
43582.95278,28.639157,-158.001069,6,0.064733
43582.95208,28.642531,-158.000879,6,0.069315
43582.95139,28.645925,-158.000703,6,0.06389
43582.95069,28.649299,-158.000546,6,0.064079
43582.95,28.652673,-158.000439,6,0.067465
43582.94931,28.65604,-158.000357,6,0.067765
43582.94861,28.659423,-158.000283,6,0.0676
43582.94792,28.662808,-158.000155,6,0.067274
43582.94722,28.666209,-157.999945,6,0.069337
43582.94653,28.669612,-157.99983,6,0.069475
43582.94583,28.673014,-157.999735,6,0.068836
43582.94514,28.67641,-157.999601,6,0.067541
43582.94444,28.679787,-157.999446,6,0.065897
43582.94375,28.683165,-157.999326,6,0.068269
43582.94306,28.686552,-157.999313,6,0.069077
43582.94236,28.689935,-157.99937,6,0.068595
43582.94167,28.693333,-157.999468,6,0.065215
43582.94097,28.696712,-157.999589,6,0.065865
43582.94028,28.70009,-157.999665,6,0.065121
43582.93958,28.703444,-157.999791,6,0.069559
43582.93889,28.706783,-157.999934,6,0.069298
43582.93819,28.710121,-158.000017,6,0.068424
43582.9375,28.713444,-158.00006,6,0.072954
43582.93681,28.716788,-158.000135,6,0.071807
43582.93611,28.720133,-158.000187,6,0.072086
43582.93542,28.723473,-158.00027,6,0.067953
43582.93472,28.726807,-158.000368,6,0.068611
43582.93403,28.730188,-158.000507,6,0.068631
43582.93333,28.733581,-158.000672,6,0.068063
43582.93264,28.736974,-158.000789,6,0.065827
43582.93194,28.740384,-158.000901,6,0.065427
43582.93125,28.743803,-158.001045,6,0.066387
43582.93056,28.747234,-158.001159,6,0.068351
43582.92986,28.750661,-158.001256,6,0.063852
43582.92917,28.75409,-158.001375,6,0.063305
43582.92847,28.757528,-158.001495,6,0.060364
43582.92778,28.760968,-158.001552,6,0.06255
43582.92708,28.764409,-158.001599,6,0.066012
43582.92639,28.767819,-158.001632,6,0.063271
43582.92569,28.771224,-158.001523,6,0.063298
43582.925,28.77464,-158.001405,6,0.06453
43582.92431,28.778058,-158.001405,6,0.060868
43582.92361,28.781468,-158.001407,6,0.056684
43582.91597,28.819236,-158.000292,6,0.07529
43582.91528,28.822673,-158.000216,6,0.075629
43582.91458,28.826095,-158.00016,6,0.075903
43582.91389,28.82952,-158.000052,6,0.076115
43582.91319,28.832967,-157.999946,6,0.074847
43582.9125,28.836415,-157.999895,6,0.074507
43582.91181,28.839869,-157.999837,6,0.070755
43582.91111,28.843312,-157.999783,6,0.073771
43582.91042,28.846744,-157.999689,6,0.070455
43582.90972,28.850181,-157.999588,6,0.0687
43582.90903,28.853622,-157.999542,6,0.068523
43582.90833,28.857077,-157.999588,6,0.06959
43582.90764,28.86053,-157.99969,6,0.068537
43582.90694,28.863973,-157.999786,6,0.068792
43582.90625,28.867411,-157.999881,6,0.066071
43582.90556,28.870839,-157.999955,6,0.063766
43582.90486,28.874259,-158.000046,6,0.065627
43582.90417,28.87767,-158.000145,6,0.064792
43582.90347,28.881067,-158.000176,6,0.064829
43582.90278,28.884483,-158.000234,6,0.065227
43582.90208,28.887905,-158.000282,6,0.064586
43582.90139,28.89134,-158.000293,6,0.06409
43582.90069,28.894783,-158.000258,6,0.063992
43582.9,28.898247,-158.000366,6,0.064859
43582.89931,28.901709,-158.000511,6,0.064481
43582.89861,28.90517,-158.000563,6,0.064717
43582.89792,28.908651,-158.000459,6,0.063711
43582.89722,28.912145,-158.00033,6,0.064187
43582.89653,28.915642,-158.000144,6,0.06385
43582.89583,28.919156,-157.999916,6,0.060711
43582.89514,28.922664,-157.999719,6,0.057926
43582.89444,28.926163,-157.999645,6,0.059617
43582.89375,28.929669,-157.999582,6,0.062223
43582.89306,28.933162,-157.999467,6,0.05954
43582.89236,28.936655,-157.999336,6,0.058951
43582.89167,28.94015,-157.999183,6,0.056902
43582.89097,28.943641,-157.999019,6,0.055567
43582.89028,28.947135,-157.998827,6,0.055991
43582.88958,28.950642,-157.998676,6,0.051507
43582.88889,28.954143,-157.998633,6,0.055471
43582.88819,28.957668,-157.998578,6,0.054527
43582.8875,28.96119,-157.998524,6,0.05113
43582.88681,28.964731,-157.99846,6,0.050674
43582.88611,28.968261,-157.998384,6,0.050637
43582.88542,28.971805,-157.998379,6,0.050629
43582.88472,28.975348,-157.998357,6,0.051433
43582.88403,28.978886,-157.998299,6,0.052031
43582.88333,28.982422,-157.998256,6,0.055367
43582.88264,28.985971,-157.998219,6,0.056177
43582.88194,28.98954,-157.998237,6,0.054776
43582.87431,29.02874,-157.998242,6,0.065492
43582.87361,29.032277,-157.998275,6,0.059955
43582.87292,29.035809,-157.998308,6,0.063736
43582.87222,29.039333,-157.998328,6,0.064713
43582.87153,29.042882,-157.998362,6,0.067472
43582.87083,29.046429,-157.998458,6,0.065254
43582.87014,29.049973,-157.998518,6,0.064943
43582.86944,29.0535,-157.998583,6,0.068407
43582.86875,29.057024,-157.9987,6,0.068681
43582.86806,29.060548,-157.998743,6,0.064459
43582.86736,29.064093,-157.998681,6,0.064431
43582.86667,29.067636,-157.998693,6,0.064493
43582.86597,29.071169,-157.998799,6,0.064731
43582.86528,29.074693,-157.998933,6,0.066572
43582.86458,29.078211,-157.999036,6,0.063083
43582.86389,29.081731,-157.999044,6,0.062727
43582.86319,29.085264,-157.999135,6,0.063269
43582.8625,29.08879,-157.999263,6,0.064605
43582.86181,29.092313,-157.999264,6,0.064731
43582.86111,29.09582,-157.999349,6,0.060275
43582.86042,29.099317,-157.999453,6,0.063482
43582.85972,29.102804,-157.999443,6,0.068411
43582.85903,29.106288,-157.999408,6,0.067862
43582.85833,29.10977,-157.999447,6,0.067585
43582.85764,29.113238,-157.99955,6,0.069459
43582.85694,29.1167,-157.999665,6,0.069887
43582.85625,29.120162,-157.999773,6,0.063895
43582.85556,29.12363,-157.99983,6,0.063749
43582.85486,29.127097,-157.999868,6,0.068851
43582.85417,29.130559,-157.999969,6,0.069088
43582.85347,29.134029,-158.00005,6,0.067595
43582.85278,29.137503,-158.000073,6,0.068386
43582.85208,29.14096,-158.000055,6,0.066999
43582.85139,29.144423,-158.000079,6,0.068187
43582.85069,29.14789,-158.000165,6,0.067857
43582.85,29.151359,-158.000235,6,0.063408
43582.84931,29.154823,-158.000274,6,0.063544
43582.84861,29.158285,-158.000261,6,0.063719
43582.84792,29.161753,-158.000353,6,0.06541
43582.84722,29.165209,-158.000474,6,0.064637
43582.84653,29.168651,-158.000545,6,0.067643
43582.84583,29.172102,-158.000548,6,0.064309
43582.84514,29.175544,-158.000498,6,0.068459
43582.84444,29.178979,-158.000583,6,0.070171
43582.84375,29.182402,-158.000637,6,0.069584
43582.84306,29.185843,-158.000529,6,0.069855
43582.84236,29.189276,-158.000447,6,0.069762
43582.84167,29.192711,-158.00049,6,0.070272
43582.84097,29.196138,-158.000549,6,0.07335
43582.84028,29.199567,-158.000495,6,0.076591
43582.83264,29.23725,-158.000373,6,0.05501
43582.83194,29.240655,-158.000275,6,0.058098
43582.83125,29.244042,-158.000241,6,0.059461
43582.83056,29.24743,-158.00018,6,0.059916
43582.82986,29.25083,-158.000078,6,0.059949
43582.82917,29.254231,-158.000014,6,0.056416
43582.82847,29.257638,-157.999961,6,0.054362
43582.82778,29.261038,-157.99982,6,0.059775
43582.82708,29.264426,-157.999669,6,0.060051
43582.82639,29.267818,-157.999591,6,0.055523
43582.82569,29.271193,-157.999501,6,0.055538
43582.825,29.274558,-157.999461,6,0.055579
43582.82431,29.277921,-157.999414,6,0.056001
43582.82361,29.281291,-157.999366,6,0.055773
43582.82292,29.284672,-157.999366,6,0.057581
43582.82222,29.288046,-157.999366,6,0.05499
43582.82153,29.291404,-157.99933,6,0.054853
43582.82083,29.294767,-157.999229,6,0.054819
43582.82014,29.298113,-157.999105,6,0.052095
43582.81944,29.301471,-157.999088,6,0.052452
43582.81875,29.304823,-157.999059,6,0.054147
43582.81806,29.308164,-157.998903,6,0.05473
43582.81736,29.31151,-157.998692,6,0.056457
43582.81667,29.314863,-157.998532,6,0.056253
43582.81597,29.318211,-157.998428,6,0.056333
43582.81528,29.321556,-157.998329,6,0.056467
43582.81458,29.324904,-157.998242,6,0.056387
43582.81389,29.328246,-157.998146,6,0.055847
43582.81319,29.331598,-157.998036,6,0.055077
43582.8125,29.334942,-157.997911,6,0.051249
43582.81181,29.338263,-157.997769,6,0.05158
43582.81111,29.341582,-157.997615,6,0.052746
43582.81042,29.344909,-157.997426,6,0.055709
43582.80972,29.348242,-157.997418,6,0.05463
43582.80903,29.351562,-157.997509,6,0.055123
43582.80833,29.354909,-157.997561,6,0.055283
43582.80764,29.358252,-157.997563,6,0.055217
43582.80694,29.361583,-157.997541,6,0.055777
43582.80625,29.364916,-157.997588,6,0.05213
43582.80556,29.368251,-157.99769,6,0.054861
43582.80486,29.3716,-157.997776,6,0.049101
43582.80417,29.374942,-157.997879,6,0.054689
43582.80347,29.378282,-157.998004,6,0.055475
43582.80278,29.381632,-157.998115,6,0.058279
43582.80208,29.38497,-157.998118,6,0.056129
43582.80139,29.388309,-157.99812,6,0.057405
43582.80069,29.391643,-157.998241,6,0.058879
43582.8,29.394971,-157.998323,6,0.062391
43582.79931,29.398295,-157.998438,6,0.058823
43582.79861,29.40161,-157.998506,6,0.059168
43582.79097,29.43834,-157.999948,6,0.061676
43582.79028,29.441687,-158.000194,6,0.063035
43582.78958,29.445018,-158.000281,6,0.06351
43582.78889,29.448354,-158.000226,6,0.064249
43582.78819,29.45168,-158.000171,6,0.067781
43582.7875,29.455003,-158.000124,6,0.067495
43582.78681,29.458321,-157.999987,6,0.063927
43582.78611,29.461635,-157.999891,6,0.06844
43582.78542,29.46495,-157.999852,6,0.063595
43582.78472,29.468245,-157.999749,6,0.063032
43582.78403,29.471537,-157.999633,6,0.061882
43582.78333,29.474846,-157.999548,6,0.062321
43582.78264,29.478166,-157.999507,6,0.057177
43582.78194,29.481497,-157.999508,6,0.057346
43582.78125,29.484836,-157.999494,6,0.057532
43582.78056,29.488157,-157.999459,6,0.058068
43582.77986,29.491478,-157.999437,6,0.062713
43582.77917,29.494789,-157.999431,6,0.059909
43582.77847,29.4981,-157.999475,6,0.058766
43582.77778,29.501401,-157.999528,6,0.063178
43582.77708,29.504714,-157.999589,6,0.060052
43582.77639,29.508006,-157.999661,6,0.066792
43582.77569,29.511288,-157.9997,6,0.063414
43582.775,29.514585,-157.99983,6,0.062962
43582.77431,29.517869,-157.999829,6,0.061504
43582.77361,29.521154,-157.999712,6,0.063701
43582.77292,29.524439,-157.999682,6,0.063424
43582.77222,29.527691,-157.999626,6,0.062475
43582.77153,29.530936,-157.999502,6,0.059533
43582.77083,29.534187,-157.999427,6,0.059401
43582.77014,29.537443,-157.999318,6,0.060955
43582.76944,29.540699,-157.999176,6,0.058342
43582.76875,29.543959,-157.99913,6,0.063276
43582.76806,29.547221,-157.999125,6,0.058208
43582.76736,29.550481,-157.999058,6,0.057881
43582.76667,29.55375,-157.999099,6,0.058157
43582.76597,29.557027,-157.999108,6,0.060885
43582.76528,29.560296,-157.999103,6,0.061246
43582.76458,29.563563,-157.999113,6,0.061425
43582.76389,29.56685,-157.99916,6,0.061303
43582.76319,29.57014,-157.999252,6,0.061092
43582.7625,29.573423,-157.999309,6,0.060756
43582.76181,29.576698,-157.999329,6,0.061482
43582.76111,29.579971,-157.999322,6,0.06568
43582.76042,29.583235,-157.999319,6,0.063039
43582.75972,29.586497,-157.999291,6,0.063183
43582.75903,29.589751,-157.99921,6,0.066551
43582.75833,29.593033,-157.999223,6,0.06343
43582.75764,29.596284,-157.999267,6,0.060014
43582.75694,29.599541,-157.999306,6,0.055629
43582.74931,29.635331,-157.99886,6,0.06416
43582.74861,29.638559,-157.998729,6,0.063717
43582.74792,29.64181,-157.998764,6,0.064266
43582.74722,29.645053,-157.998791,6,0.063684
43582.74653,29.648314,-157.998764,6,0.064245
43582.74583,29.651577,-157.998735,6,0.061422
43582.74514,29.654833,-157.998707,6,0.059132
43582.74444,29.658095,-157.99877,6,0.060942
43582.74375,29.661353,-157.998829,6,0.056292
43582.74306,29.664615,-157.998768,6,0.055665
43582.74236,29.667894,-157.998837,6,0.057789
43582.74167,29.671182,-157.998877,6,0.055314
43582.74097,29.674451,-157.998828,6,0.056106
43582.74028,29.677709,-157.998767,6,0.055592
43582.73958,29.680972,-157.998703,6,0.055939
43582.73889,29.684233,-157.99871,6,0.056478
43582.73819,29.68749,-157.998735,6,0.055218
43582.7375,29.690738,-157.998665,6,0.056688
43582.73681,29.693991,-157.998613,6,0.055689
43582.73611,29.697247,-157.998592,6,0.051255
43582.73542,29.700522,-157.998608,6,0.053121
43582.73472,29.703768,-157.998582,6,0.056268
43582.73403,29.707032,-157.998491,6,0.056312
43582.73333,29.71029,-157.998515,6,0.057275
43582.73264,29.713546,-157.998543,6,0.053246
43582.73194,29.716797,-157.998516,6,0.054798
43582.73125,29.720067,-157.998417,6,0.054661
